2025122022001410681435265585	,XP1925122011101063252634001400	,2025-12-20 11:16:16 ,2025-12-20 11:16:16 ,2025-12-20 11:16:16 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1925122011101063252634001400,25.59   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025121922001410681429671269	,XP2025121911101006594348000908	,2025-12-19 11:56:21 ,2025-12-19 11:56:21 ,2025-12-19 11:56:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP2025121911101006594348000908,20.64   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251217200040011100680033939065	,                    	,2025-12-17 11:57:29 ,2025-12-17 11:57:35 ,2025-12-17 11:57:35 ,支付宝网站     ,即时到账交易          ,Peanut(张欢)      ,12 月生活费             ,1000.00 ,支出      ,交易成功    ,0.00     ,0.00     ,12 月生活费             ,已支出      ,
2025121422001110681409119449	,13180600725121427261026265562	,2025-12-14 18:55:04 ,2025-12-14 18:55:12 ,2025-12-14 19:24:45 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,67.45   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025121400003001680068883196	,                    	,2025-12-14 18:42:22 ,2025-12-14 18:42:53 ,2025-12-14 18:42:55 ,支付宝网站     ,即时到账交易          ,广发银行            ,信用卡还款               ,364.95  ,不计收支    ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2025121022001410681448401590	,K00001UFA420251210085040X0	,2025-12-10 08:50:43 ,2025-12-10 08:50:44 ,2025-12-10 08:50:44 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安市轨道交通集团有限公司   ,地铁-鱼化寨-08:14:08-缪家寨-08:50:40,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120922001410681444431382	,XP2225120922101430633879003729	,2025-12-09 22:51:59 ,2025-12-09 22:51:59 ,2025-12-09 22:51:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP2225120922101430633879003729,10.67   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120922001410681443529465	,K00001UFA420251209085027X0	,2025-12-09 08:50:30 ,2025-12-09 08:50:31 ,2025-12-09 08:50:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安市轨道交通集团有限公司   ,地铁-鱼化寨-08:14:06-缪家寨-08:50:27,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120822001410681437316444	,K00001UFA420251208085434X0	,2025-12-08 08:54:36 ,2025-12-08 08:54:37 ,2025-12-08 08:54:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安市轨道交通集团有限公司   ,地铁-鱼化寨-08:17:58-缪家寨-08:54:34,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120722001110681435133731*13200601325120719820756265562	,13200601325120719820756265562	,2025-12-07 20:05:00 ,2025-12-07 20:05:00 ,2025-12-07 20:05:00 ,淘宝        ,即时到账交易          ,淘宝闪购            ,退款-盒马鲜生(大茂城店)       ,11.01   ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,         ,
2025120722001110681435133731	,13170600725120781909586265562	,2025-12-07 17:51:36 ,2025-12-07 17:51:44 ,2025-12-07 18:41:54 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,53.49   ,不计收支    ,交易成功    ,0.00     ,11.01    ,                    ,         ,
2025120622001410681431304720	,XP1625120622101231016697000424	,2025-12-06 22:55:57 ,2025-12-06 22:55:58 ,2025-12-06 22:55:58 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1625120622101231016697000424,15.82   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120622001410681429821253	,XP1625120622101234738454001375	,2025-12-06 22:51:25 ,2025-12-06 22:51:25 ,2025-12-06 22:51:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1625120622101234738454001375,20.15   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120623001110681426862529	,13120600725120637248330265562	,2025-12-06 12:15:10 ,2025-12-06 12:15:21 ,2025-12-06 12:42:11 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,52.89   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025120522001410681426773880	,11160600725120530477802556485	,2025-12-05 16:37:02 ,2025-12-05 16:37:02 ,2025-12-15 16:53:47 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,天猫元隆雅图家居专营店     ,天猫优选商品订单  备注: bid_LMALL201903220001 lid_1382532938,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120522001410681419880473	,K00001UFA420251205085850X0	,2025-12-05 08:58:55 ,2025-12-05 08:58:56 ,2025-12-05 08:58:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安市轨道交通集团有限公司   ,地铁-鱼化寨-08:20:37-缪家寨-08:58:50,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120422001410681418032869	,K00001UFA420251204085849X0	,2025-12-04 08:58:52 ,2025-12-04 08:58:53 ,2025-12-04 08:58:53 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安市轨道交通集团有限公司   ,地铁-鱼化寨-08:21:24-缪家寨-08:58:49,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120322001410681410797501	,K00001UFA420251203085021X0	,2025-12-03 08:50:26 ,2025-12-03 08:50:27 ,2025-12-03 08:50:27 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安市轨道交通集团有限公司   ,地铁-鱼化寨-08:16:59-缪家寨-08:50:21,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120222001410681408029933	,K00001UFA420251202085026X0	,2025-12-02 08:50:28 ,2025-12-02 08:50:29 ,2025-12-02 08:50:29 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安市轨道交通集团有限公司   ,地铁-鱼化寨-08:14:06-缪家寨-08:50:26,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120122001410681400811860	,K00001UFA420251201085433X0	,2025-12-01 08:54:36 ,2025-12-01 08:54:37 ,2025-12-01 08:54:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安市轨道交通集团有限公司   ,地铁-鱼化寨-08:17:07-缪家寨-08:54:33,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120122001410681456775896	,2025120101502300700006850006054129	,2025-12-01 08:16:31 ,2025-12-01 08:16:37 ,2025-12-01 08:16:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,签约商户            ,地铁7折早高峰通勤卡          ,0.10    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
------------------------------------------------------------------------------------
共31笔记录
已收入:3笔,5.19元
待收入:0笔,0.00元
已支出:22笔,1164.19元
待支出:0笔,0.00元
导出时间:[2026-01-16 17:44:11]    用户:李露露
