20260113102553010508270089865678	,20260113940194621596	,2026-01-13 14:15:41 ,2026-01-13 14:15:41 ,2026-01-13 14:15:41 ,支付宝网站     ,即时到账交易          ,网商银行            ,支付宝转入到余利宝           ,11.11   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20260113020070011550270063424073	,/Y9NsK/0unQgUQLZ5XJG38t3TtBjENjYS9gDP/WEThs=	,2026-01-13 14:15:21 ,2026-01-13 14:15:22 ,2026-01-13 14:15:22 ,支付宝网站     ,即时到账交易          ,杭州阿里妈妈淘联信息技术有限公司,转账                  ,11.11   ,收入      ,交易成功    ,0.00     ,0.00     ,用户(122522665)，提现金额：11.11,已收入      ,
2026011322001176001444493698	,T200P3181629721187429273	,2026-01-13 13:36:50 ,2026-01-13 13:36:57 ,2026-01-13 13:37:00 ,淘宝        ,支付宝担保交易         ,****2           ,【24H秒发】动物小说 - 沈石溪&middot;品藏书系（升级版）套装36册,1.69    ,收入      ,等待对方确认收货,0.00     ,0.00     ,                    ,待收入      ,
2026011322001108271428887958	,T200P3181198584571364384	,2026-01-13 09:59:29 ,2026-01-13 09:59:33 ,2026-01-13 10:21:15 ,淘宝        ,支付宝担保交易         ,超***天           ,Pro 家庭组 ！绑定自己账号不用担心安全问题！,26.00   ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2026011322001108271429110996	,T200P3181182780824364384	,2026-01-13 09:49:31 ,2026-01-13 09:49:38 ,2026-01-15 08:46:43 ,淘宝        ,支付宝担保交易         ,t***1           ,反重力AI模型5小时刷新        ,50.00   ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2026011322001136911402420652	,T200P3180650955082632567	,2026-01-13 09:21:22 ,2026-01-13 09:21:23 ,2026-01-13 09:21:25 ,淘宝        ,支付宝担保交易         ,****6           ,【24H秒发】动物小说 - 沈石溪&middot;品藏书系（升级版）套装36册,1.79    ,收入      ,等待对方确认收货,0.00     ,0.00     ,                    ,待收入      ,
2026011222001408271430762784	,01106600004857000220260112CCb2543n	,2026-01-12 19:45:33 ,2026-01-12 19:45:36 ,2026-01-12 19:45:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,陕西油泼面           ,陕西油泼面【买单】消费7.00元    ,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026011222001408271429863252	,61106600004857000220260112CCb1onum	,2026-01-12 19:42:49 ,2026-01-12 19:42:52 ,2026-01-12 19:42:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,陕西省西安市麻辣串串      ,麻辣串串【买单】消费14.00元    ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026011222001108271428357884	,T200P3179527647543364384	,2026-01-12 16:13:22 ,2026-01-12 16:13:27 ,2026-01-12 16:15:02 ,淘宝        ,支付宝担保交易         ,t***7           ,反重力Gemini家庭组升级版     ,29.70   ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2026011222001108271427612045	,T200P3179401683397364384	,2026-01-12 15:02:51 ,2026-01-12 15:02:58 ,2026-01-12 17:13:52 ,淘宝        ,支付宝担保交易         ,韩***秀           ,Claudecode4.5 5元30刀卡,4.99    ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2026011222001108271426486354	,T200P3178995423429364384	,2026-01-12 11:51:26 ,2026-01-12 11:51:34 ,2026-01-13 21:18:02 ,淘宝        ,支付宝担保交易         ,x***7           ,Claude Code API无限制直连,10.00   ,支出      ,交易关闭    ,0.00     ,10.00    ,                    ,已支出      ,
2026011122001108271422518393*13160601326011120177704901020	,13160601326011120177704901020	,2026-01-11 16:56:06 ,2026-01-11 16:56:06 ,2026-01-11 16:56:06 ,淘宝        ,即时到账交易          ,淘宝闪购            ,退款-盒马鲜生(大茂城店)       ,0.57    ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,         ,
2026011122001108271422518393	,13150600726011168547041901020	,2026-01-11 15:56:22 ,2026-01-11 15:56:26 ,2026-01-11 16:55:50 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,59.24   ,不计收支    ,交易成功    ,0.00     ,0.57     ,                    ,         ,
2026011123001408271423026126	,P18M6666031260111054563364384	,2026-01-11 14:31:31 ,2026-01-11 14:31:32 ,2026-01-11 14:31:32 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,盒马              ,盒马日日鲜 小香芹 约250g等3类商品,87.79   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2026011122001408271421203937	,3420180330024764010461368606316776021603223	,2026-01-11 13:38:30 ,2026-01-11 13:38:35 ,2026-01-11 13:38:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,锦福包子（团结南路店）     ,智能版前台码收款            ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026011122001408271421135198	,8120180330024764010461368606316777924003223	,2026-01-11 13:36:48 ,2026-01-11 13:36:49 ,2026-01-11 13:36:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,锦福包子（团结南路店）     ,美团收银909700208384586179,44.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026011122001408271422563370	,XP2226011113101605105958003265	,2026-01-11 13:09:25 ,2026-01-11 13:09:25 ,2026-01-11 13:09:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP2226011113101605105958003265 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,26.70   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026011122001109121404989452	,T200P3177031371208954571	,2026-01-11 12:54:14 ,2026-01-11 12:54:30 ,2026-01-11 12:54:32 ,淘宝        ,支付宝担保交易         ,****0           ,【24H秒发】动物小说 - 沈石溪&middot;品藏书系（升级版）套装36册,1.69    ,收入      ,等待对方确认收货,0.00     ,0.00     ,                    ,待收入      ,
2026011022001408271421119025	,20106600004857000220260110CC8pvdu8	,2026-01-10 20:30:22 ,2026-01-10 20:30:25 ,2026-01-10 20:30:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,陕西省西安市麻辣串串      ,麻辣串串【买单】消费16.00元    ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026011022001177011412236452	,T200P5001849288059897832	,2026-01-10 18:40:10 ,                    ,2026-01-10 18:48:11 ,淘宝        ,支付宝担保交易         ,****1           ,女生自用一手 iPhone 12 128GB 国行红色版，换,999.00  ,不计收支    ,交易关闭    ,0.00     ,0.00     ,                    ,         ,
2026010922001408271417765474	,66106600004857000220260109CC7iqobs	,2026-01-09 19:40:36 ,2026-01-09 19:40:44 ,2026-01-09 19:40:44 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,陕西省西安市麻辣串串      ,麻辣串串【买单】消费18.00元    ,17.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026010922001408271415828939	,202693551000002154092162	,2026-01-09 19:03:52 ,2026-01-09 19:03:53 ,2026-01-09 19:03:53 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,晓涵车服            ,高德优惠加油订单            ,38.39   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026010822001408271413260870	,P18M6666031260108951365364384	,2026-01-08 11:34:45 ,2026-01-08 11:34:46 ,2026-01-08 11:34:46 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,盒马              ,葱油花卷 200g 2个等3类商品   ,44.92   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2026010722001408271410754530	,73201705120722075914202026010720141343882786577	,2026-01-07 20:14:13 ,2026-01-07 20:14:14 ,2026-01-07 20:14:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安市航天基地金香手工菠菜面馆 ,西安市航天基地金香手工菠菜面馆     ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026010722001408271408668403	,210_202601078531044801200450	,2026-01-07 20:10:24 ,2026-01-07 20:10:28 ,2026-01-07 20:10:28 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车打车-邱师傅-01月07日行程 ,7.30    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026010722001408271408723253	,XP1226010717100449262960003561	,2026-01-07 17:35:26 ,2026-01-07 17:35:27 ,2026-01-07 17:35:27 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1226010717100449262960003561 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,73.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20260107102553010408270059659745	,202601071100300700160120816237	,2026-01-07 11:38:43 ,2026-01-07 11:38:44 ,2026-01-07 11:38:43 ,支付宝网站     ,即时到账交易          ,中国人民健康保险股份有限公司  ,2026.1月保费缴清-好医保·长期医疗-*欢,22.13   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026010522001408271400399858	,9720180330024764010461368606305456060205091	,2026-01-05 18:36:59 ,2026-01-05 18:37:00 ,2026-01-05 18:37:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,铁旦刀削面馆          ,美团收银909700208199042909,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026010522001408271455695652	,XP1726010508101146644683000908	,2026-01-05 08:25:26 ,2026-01-05 08:25:27 ,2026-01-05 08:25:27 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1726010508101146644683000908,43.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026010422001408271458345614	,0012660000482200007895083377265706	,2026-01-04 19:02:32 ,2026-01-04 19:02:42 ,2026-01-04 19:02:42 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,常记食府            ,常记食府西安大寨路店          ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20260104102553010408270045979228	,202601041100300700390109639883	,2026-01-04 10:32:13 ,2026-01-04 10:32:14 ,2026-01-04 10:32:13 ,支付宝网站     ,即时到账交易          ,众安在线财产保险股份有限公司  ,2026.1月保费缴清-宠物医疗险-*欢,33.25   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026010322001408271455032869	,P18M6666031260103628634364384	,2026-01-03 13:52:20 ,2026-01-03 13:52:22 ,2026-01-03 13:52:22 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,盒马              ,盒马日日鲜 小香芹 约250g等3类商品,103.21  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2026010322001408271453576938	,050123_2026010300196_132548225	,2026-01-03 13:25:48 ,2026-01-03 13:25:51 ,2026-01-03 13:25:51 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,海底捞火锅（晶鑫广场店）    ,海底捞西安二十店            ,222.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20260103447492372705 	,202601031100300901760599068138	,2026-01-03 11:18:29 ,2026-01-03 11:18:30 ,2026-01-03 11:18:29 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民人寿保险股份有限公司  ,保险承保-全民保·终身养老金定投计划扣款,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026010222001408271453590317	,08291260102200019   	,2026-01-02 20:00:28 ,2026-01-02 20:00:29 ,2026-01-02 20:00:29 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安唐久便利连锁有限公司    ,山西省太原唐久超市有限公司-消费    ,15.30   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026010222001408271449293660	,96126600004802000020260102195003407464311015	,2026-01-02 19:50:04 ,2026-01-02 19:50:05 ,2026-01-02 19:50:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,京小盒生活超市         ,京小盒生活超市             ,8.86    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2026010222001408271453401404	,961266000048250000705299123386260102	,2026-01-02 19:36:36 ,2026-01-02 19:36:37 ,2026-01-02 19:36:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,采栗郎炒货现炒         ,采栗郎（中航华府店）订单        ,41.29   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251230420466472705 	,202512301100300706050102952352	,2025-12-30 11:26:22 ,2025-12-30 11:26:23 ,2025-12-30 11:26:22 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民健康保险股份有限公司  ,2025.12月保费缴清-好医保·长期医疗-*锋,73.10   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251230419961632705 	,202512301100300705790102900775	,2025-12-30 11:26:15 ,2025-12-30 11:26:16 ,2025-12-30 11:26:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民健康保险股份有限公司  ,2025.12月保费缴清-好医保·长期医疗-**利,73.10   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122822001108271430654717	,13190600725122835148712901020	,2025-12-28 19:08:08 ,2025-12-28 19:08:12 ,2025-12-28 19:37:04 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,史玉林凉皮(叁伍壹壹店)外卖订单    ,10.19   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122822001108271431230506	,13180600725122867275587901020	,2025-12-28 18:48:44 ,2025-12-28 18:48:51 ,2025-12-28 19:21:37 ,淘宝        ,支付宝担保交易         ,淘宝闪购            ,盒马鲜生(大茂城店)          ,53.48   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025122822001108271432632417	,T200P3150599953440364384	,2025-12-28 18:21:56 ,2025-12-28 18:22:00 ,2026-01-08 10:34:27 ,淘宝        ,支付宝担保交易         ,淘特**店           ,支付宝会员手帕纸10包         ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251228102553010608270016591482	,25122865662804910798	,2025-12-28 15:42:49 ,2025-12-28 15:42:50 ,2025-12-28 15:42:49 ,支付宝网站     ,即时到账交易          ,中国人民健康保险股份有限公司  ,健康福·重疾1号(大病版)-*锋    ,239.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122822001408271430648401	,20251228016000001302701117059689	,2025-12-28 13:06:52 ,2025-12-28 13:06:56 ,2025-12-29 14:20:23 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蜜雪冰城            ,【蜜雪冰城】6元爆品券（11选1）   ,0.40    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122822001408271429964734	,P18M6666031251228537182364384	,2025-12-28 13:01:23 ,2025-12-28 13:01:25 ,2025-12-28 13:01:24 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,盒马              ,盒马日日鲜 香菜 100g等3类商品  ,112.59  ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
2025122822001408271430646565	,XP2025122810101609340205003439	,2025-12-28 10:29:29 ,2025-12-28 10:29:30 ,2025-12-28 10:29:30 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP2025122810101609340205003439 复制该单号，前往【拼多多App-我的订单】搜索框粘贴查询,39.64   ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,         ,
20251227102553010908270013859982	,20251227940188502770	,2025-12-27 22:33:03 ,2025-12-27 22:33:03 ,2025-12-27 22:33:03 ,支付宝网站     ,即时到账交易          ,网商银行            ,支付宝转入到余利宝           ,2.99    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2025122728013000681101100055668563	,2025122722001410681417040441	,2025-12-27 19:20:01 ,2025-12-27 19:20:01 ,2025-12-27 19:20:01 ,支付宝网站     ,即时到账交易          ,支付宝支付科技有限公司     ,经营码信用卡收钱服务费[2025122722001410681417040441],0.01    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251227200040011100270024807885	,                    	,2025-12-27 19:12:54 ,2025-12-27 19:12:56 ,2025-12-27 19:12:57 ,支付宝网站     ,即时到账交易          ,露露(李露露)         ,Transfer            ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,Transfer            ,已支出      ,
2025122722001410681417040441	,17668339428802999110685	,2025-12-27 19:12:23 ,2025-12-27 19:20:01 ,2025-12-27 19:20:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,**露             ,经营码交易               ,3.00    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025122722001408271427146271_184974285618443	,P18M6666031251227519610364384	,2025-12-27 15:43:17 ,                    ,2025-12-27 15:43:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,盒马              ,退款-【高原冷凉菜】盒马苗苗菜  油麦菜苗(长度≤25cm) 250g等3类商品,3.45    ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,         ,
2025122722001408271427146271	,P18M6666031251227519610364384	,2025-12-27 15:06:01 ,2025-12-27 15:06:02 ,2025-12-27 15:43:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,盒马              ,【高原冷凉菜】盒马苗苗菜  油麦菜苗(长度≤25cm) 250g等3类商品,68.24   ,不计收支    ,交易成功    ,0.00     ,3.45     ,                    ,         ,
20251226102553010908270009285091	,20251226940188042598	,2025-12-26 22:32:34 ,2025-12-26 22:32:35 ,2025-12-26 22:32:35 ,支付宝网站     ,即时到账交易          ,网商银行            ,支付宝转入到余利宝           ,1.49    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2025122610032004600220767160	,                    	,2025-12-26 22:12:58 ,                    ,2025-12-26 22:12:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州闲鱼信息技术有限公司    ,分账-基础软件服务费(3127164853727279370)扣款,0.01    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122622001408271423609925	,08291251226192616   	,2025-12-26 19:26:20 ,2025-12-26 19:26:21 ,2025-12-26 19:26:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安唐久便利连锁有限公司    ,山西省太原唐久超市有限公司-消费    ,2.32    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122622001408271423704045	,08291251226192610   	,2025-12-26 19:26:15 ,2025-12-26 19:26:15 ,2025-12-26 19:26:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安唐久便利连锁有限公司    ,山西省太原唐久超市有限公司-消费    ,1.98    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122622001408271423736930	,08291251226192354   	,2025-12-26 19:23:58 ,2025-12-26 19:23:58 ,2025-12-26 19:23:58 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安唐久便利连锁有限公司    ,山西省太原唐久超市有限公司-消费    ,1.28    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122622001408271423710974	,08291251226192339   	,2025-12-26 19:23:43 ,2025-12-26 19:23:44 ,2025-12-26 19:23:44 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安唐久便利连锁有限公司    ,山西省太原唐久超市有限公司-消费    ,1.28    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122622001408271423730206	,08291251226192328   	,2025-12-26 19:23:32 ,2025-12-26 19:23:33 ,2025-12-26 19:23:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安唐久便利连锁有限公司    ,山西省太原唐久超市有限公司-消费    ,0.98    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122622001408271423731509	,08291251226192315   	,2025-12-26 19:23:19 ,2025-12-26 19:23:20 ,2025-12-26 19:23:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安唐久便利连锁有限公司    ,山西省太原唐久超市有限公司-消费    ,0.68    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122622001408271423736929	,08291251226192305   	,2025-12-26 19:23:09 ,2025-12-26 19:23:10 ,2025-12-26 19:23:10 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安唐久便利连锁有限公司    ,山西省太原唐久超市有限公司-消费    ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122622001408271423707399	,08291251226192254   	,2025-12-26 19:22:58 ,2025-12-26 19:22:58 ,2025-12-26 19:22:58 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西安唐久便利连锁有限公司    ,山西省太原唐久超市有限公司-消费    ,0.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122622001408271423719175	,0012660000482200007895083289227601	,2025-12-26 19:02:02 ,2025-12-26 19:02:10 ,2025-12-26 19:02:10 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,常记食府            ,常记食府西安大寨路店          ,13.99   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251226102553010508270006996147	,20251226940187989927	,2025-12-26 13:19:35 ,2025-12-26 13:19:35 ,2025-12-26 13:19:35 ,支付宝网站     ,即时到账交易          ,网商银行            ,支付宝转入到余利宝           ,1.00    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2025122622001408271421423940	,47667180021022109508272	,2025-12-26 11:00:02 ,2025-12-26 11:00:07 ,2025-12-26 11:00:07 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,小泽的店            ,收钱码收款               ,3.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251226110070001506270003115619	,20251226002161010000278274919216_PZ1339244268	,2025-12-26 10:59:16 ,2025-12-26 10:59:16 ,2025-12-26 10:59:16 ,支付宝网站     ,即时到账交易          ,广州吱驿网络技术有限公司    ,支付宝发红包你赚现金奖励        ,1.00    ,收入      ,交易成功    ,0.00     ,0.00     ,支付宝发红包你赚现金奖励        ,已收入      ,
2025122622001489741409244497	,17667179500712022589741	,2025-12-26 10:59:10 ,2025-12-26 10:59:15 ,2025-12-26 10:59:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*泽              ,收钱码收款               ,3.00    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025122622001408271422352832	,XP2525122608101456456821002823	,2025-12-26 08:18:29 ,2025-12-26 08:18:29 ,2025-12-26 08:18:29 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP2525122608101456456821002823,24.41   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122522001408271423613139	,40126600004823000003232512257317408111107	,2025-12-25 20:19:34 ,2025-12-25 20:19:35 ,2025-12-25 20:19:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,逗零嘴陕西032店-雁塔区中航华府店,逗零嘴-逗零嘴陕西032店-西安市大寨路中航华府店,14.72   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025122522001408271420193637	,9812660000482200007895083279931282	,2025-12-25 19:50:21 ,2025-12-25 19:50:25 ,2025-12-25 19:50:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,常记食府            ,常记食府西安大寨路店          ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251225102553010508270002433099	,20251225940187575967	,2025-12-25 13:20:23 ,2025-12-25 13:20:24 ,2025-12-25 13:20:23 ,支付宝网站     ,即时到账交易          ,网商银行            ,支付宝转入到余利宝           ,1.68    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2025122510032004570228373809	,                    	,2025-12-25 11:43:49 ,                    ,2025-12-25 11:43:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州闲鱼信息技术有限公司    ,分账-基础软件服务费(3135295704984479495)扣款,0.01    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
